SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,Boundaries - Wards (2023-)
SR21-02118768,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/06/2021 10:34:52 AM,04/27/2023 10:20:01 AM,04/27/2023 10:20:01 AM,9126 S BUFFALO AVE,,,60617,9126,S,BUFFALO,AVE,false,false,,,46,10,,Y044,2,04,0424,1,,10,2,12,1199509.14166,1844923.012783,41.729276983,-87.544736675,"(41.72927698338851, -87.54473667547843)",25,42,21202,510,47,6
SR21-02116251,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/05/2021 08:26:51 PM,12/07/2021 10:59:48 AM,12/07/2021 10:59:48 AM,2640 N SHEFFIELD AVE,,,60614,2640,N,SHEFFIELD,AVE,false,false,,,7,43,,N016,3,19,1935,31,,20,1,12,1169019.891725,1917860.398394,41.930136549,-87.654314095,"(41.930136548902595, -87.65431409494835)",16,68,21190,795,34,43
SR21-02114426,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,12/05/2021 11:59:25 AM,12/29/2021 02:37:28 PM,12/29/2021 02:37:28 PM,10423 S CLAREMONT AVE,,,60643,10423,S,CLAREMONT,AVE,false,false,,,72,19,,K047,1,22,2212,35,,11,1,12,1162649.637665,1835354.040094,41.703865488,-87.680028248,"(41.703865487984366, -87.68002824829685)",13,71,22212,609,42,19
SR21-02112387,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/04/2021 06:34:15 PM,05/04/2023 01:14:08 PM,05/04/2023 01:14:08 PM,6335 W 59TH ST,,,60638,6335,W,59TH,ST,false,false,,,64,13,,A036,1,08,0811,22,,18,7,12,1135025.89439,1864659.538332,41.784816278,-87.7804938,"(41.78481627780082, -87.7804938002705)",7,62,22268,265,15,13
SR21-02108308,Water Quality Concern,WCA,,DWM - Department of Water Management,Completed,Internet,12/03/2021 06:21:45 PM,04/21/2023 03:21:44 PM,04/21/2023 03:21:44 PM,2855 N SACRAMENTO AVE,,,60618,2855,N,SACRAMENTO,AVE,false,false,,,21,35,,I015,1,14,1411,14,,18,6,12,1155948.01233,1919053.803053,41.933685367,-87.702317761,"(41.933685367333524, -87.70231776077877)",39,22,21538,465,20,35
SR21-02102026,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/02/2021 05:57:05 PM,12/03/2021 11:04:28 AM,12/03/2021 11:04:28 AM,3728 W 75TH PL,,,60652,3728,W,75TH,PL,false,false,,,70,18,,G040,3,08,0833,45,,17,5,12,1152830.514536,1854531.377428,41.756690306,-87.715480363,"(41.7566903063278, -87.71548036259307)",8,69,4300,571,30,18
SR21-02095995,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/01/2021 08:27:03 PM,02/23/2023 01:42:39 PM,02/23/2023 01:42:39 PM,10909 S STATE ST,,,60628,10909,S,STATE,ST,false,false,,,49,9,,Q048,1,05,0513,34,,20,4,12,1178220.000291,1832593.797904,41.695952715,-87.623095974,"(41.69595271489188, -87.62309597419367)",19,45,21861,237,43,11
SR21-02095233,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/01/2021 05:42:22 PM,12/02/2021 10:44:09 AM,12/02/2021 10:44:09 AM,2905 N NASHVILLE AVE,,,60634,2905,N,NASHVILLE,AVE,false,false,,,19,36,,Z115,1,25,2511,10,,17,4,12,1132000.453563,1918637.774733,41.932993676,-87.790334967,"(41.932993675747085, -87.79033496708799)",52,19,22254,137,44,36
SR21-02092204,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,12/01/2021 11:40:10 AM,05/03/2023 09:20:48 AM,05/03/2023 09:20:48 AM,2710 W HADDON AVE,,,60622,2710,W,HADDON,AVE,false,false,,,24,36,,J020,1,12,1211,18,,11,4,12,1158038.800605,1907602.753707,41.902220317,-87.694947443,"(41.90222031742279, -87.69494744345585)",4,25,21560,543,41,36
SR21-02087101,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,11/30/2021 02:11:58 PM,12/01/2021 09:59:48 AM,12/01/2021 09:59:48 AM,1116 W LILL AVE,,,60614,1116,W,LILL,AVE,false,false,,,7,43,,N016,3,19,1932,2,,14,3,11,1168321.254721,1917173.739828,41.928267477,-87.656901304,"(41.92826747656318, -87.65690130393139)",16,68,21190,795,34,43
SR21-02084417,Water Quality Concern,WCA,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,11/30/2021 08:09:21 AM,04/19/2023 02:19:02 PM,04/19/2023 02:19:02 PM,11400 S WALLACE ST,,,60628,11400,S,WALLACE,ST,false,false,,,49,21,,O049,3,22,2233,23,,8,3,11,1174268.54489,1829233.663436,41.686820492,-87.637662999,"(41.686820491588904, -87.63766299851132)",19,45,21861,486,22,21
SR21-02083384,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Open,Phone Call,11/29/2021 10:21:42 PM,12/02/2021 08:58:53 AM,,7825 S CLYDE AVE,,,60649,7825,S,CLYDE,AVE,false,false,,,43,8,,V040,1,04,0414,9,,22,2,11,1191645.99597,1853382.918382,41.75268581,-87.573267133,"(41.752685809924756, -87.57326713295376)",24,39,22538,420,35,10
SR21-02080345,Water Quality Concern,WCA,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,11/29/2021 01:00:56 PM,04/21/2023 03:23:36 PM,04/21/2023 03:23:36 PM,7829 S CLYDE AVE,,,60649,7829,S,CLYDE,AVE,false,false,,,43,8,,V040,1,04,0414,9,,13,2,11,1191646.536477,1853353.158955,41.752604134,-87.573266116,"(41.752604134411214, -87.57326611567632)",24,39,22538,420,35,10
SR21-02074712,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,11/28/2021 11:27:53 AM,12/29/2021 02:37:42 PM,12/29/2021 02:37:42 PM,6030 N SHERIDAN RD,,,60660,6030,N,SHERIDAN,RD,false,false,,,77,48,,N007,3,24,2433,31,,11,1,11,1168422.108382,1940340.036554,41.991834443,-87.655857675,"(41.991834443124354, -87.65585767453243)",14,76,4451,213,16,48
SR21-02074402,Water Quality Concern,WCA,,DWM - Department of Water Management,Completed,Mobile Device,11/28/2021 09:47:17 AM,11/29/2021 02:00:27 PM,11/29/2021 02:00:27 PM,2138 S INDIANA AVE,,,60616,2138,S,INDIANA,AVE,false,false,,,33,3,,Q026,3,01,0132,17,,9,1,11,1177761.393719,1889900.031087,41.853217464,-87.62304215,"(41.85321746376032, -87.62304214973435)",40,34,21194,374,9,8
SR21-02058647,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,11/24/2021 01:09:02 PM,12/29/2021 02:37:56 PM,12/29/2021 02:37:56 PM,7415 S DR MARTIN LUTHER KING JR DR,,,60619,7415,S,DR MARTIN LUTHER KING JR,DR,false,false,,,69,6,,R039,2,03,0323,33,,13,4,11,1180276.89185,1855848.539475,41.759719803,-87.614854318,"(41.759719803189746, -87.61485431837717)",61,67,21546,515,32,4
SR21-02041333,Water Quality Concern,WCA,,DWM - Department of Water Management,Completed,Internet,11/21/2021 03:13:49 PM,11/22/2021 10:09:54 AM,11/22/2021 10:09:54 AM,2321 W MCLEAN AVE,,,60647,2321,W,MCLEAN,AVE,false,false,,,22,32,,K017,3,14,1432,29,,15,1,11,1160466.994881,1913442.25093,41.918194413,-87.685866403,"(41.91819441282377, -87.6858664027278)",1,23,22535,324,40,32
SR21-02040362,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,11/21/2021 11:02:42 AM,04/19/2023 02:42:58 PM,04/19/2023 02:42:58 PM,11218 S NORMAL BLVD,,,60628,11218,S,NORMAL,BLVD,false,false,,,49,21,,O049,3,22,2233,41,,11,1,11,1174891.616873,1830405.083787,41.69002122,-87.635347288,"(41.69002121966839, -87.63534728788231)",19,45,21861,486,22,21
SR21-02038646,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,11/20/2021 08:33:16 PM,12/07/2021 03:23:59 PM,12/07/2021 03:23:59 PM,2135 W ADAMS ST,,,60612,2135,W,ADAMS,ST,false,false,,,28,27,,K023,2,12,1223,25,,20,7,11,1162101.018665,1899057.299423,41.878686963,-87.680265208,"(41.87868696341203, -87.6802652079673)",28,29,21184,89,46,27
SR21-02031294,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Internet,11/19/2021 12:21:30 PM,11/19/2021 01:47:45 PM,11/19/2021 01:47:45 PM,8408 S RHODES AVE,,,60619,8408,S,RHODES,AVE,false,false,,,44,6,,R042,3,06,0632,38,,12,6,11,1181163.392899,1849280.038447,41.741674749,-87.611807209,"(41.741674748663876, -87.6118072085134)",61,40,21546,140,32,4
SR21-02030361,Water Quality Concern,WCA,Alderman,DWM - Department of Water Management,Canceled,Alderman's Office,11/19/2021 10:27:08 AM,12/07/2021 03:24:27 PM,12/07/2021 03:24:27 PM,3239 W 56TH ST,,,60629,3239,W,56TH,ST,true,false,,SR21-02024736,63,14,,H035,2,08,0822,3,,10,6,11,1155574.693961,1867273.100301,41.791601007,-87.705082213,"(41.79160100678342, -87.70508221263931)",58,61,21867,801,8,14
SR21-02029760,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,11/19/2021 09:35:25 AM,11/19/2021 01:34:35 PM,11/19/2021 01:34:35 PM,343 W SCHILLER ST,,,60610,343,W,SCHILLER,ST,false,false,,,8,27,,P019,2,18,1821,9,,9,6,11,1173438.806826,1909657.112849,41.907529183,-87.638320125,"(41.90752918259684, -87.63832012524476)",54,37,14926,290,46,2
SR21-02026521,Water Quality Concern,WCA,Alderman,DWM - Department of Water Management,Canceled,Alderman's Office,11/18/2021 03:50:08 PM,12/07/2021 03:24:12 PM,12/07/2021 03:24:12 PM,6616 N CALIFORNIA AVE,,,60645,6616,N,CALIFORNIA,AVE,false,false,,,2,50,,I006,1,24,2412,22,,15,5,11,1156363.310688,1943879.954017,42.001801331,-87.700117261,"(42.00180133091547, -87.70011726070018)",12,20,22528,40,27,50
SR21-02025141,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,11/18/2021 01:12:57 PM,11/18/2021 02:07:08 PM,11/18/2021 02:07:08 PM,343 W SCHILLER ST,,,60610,343,W,SCHILLER,ST,false,false,,,8,27,,P019,2,18,1821,9,,13,5,11,1173438.806826,1909657.112849,41.907529183,-87.638320125,"(41.90752918259684, -87.63832012524476)",54,37,14926,290,46,2
SR21-02024736,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,11/18/2021 12:21:37 PM,12/07/2021 03:24:26 PM,12/07/2021 03:24:26 PM,3239 W 56TH ST,,,60629,3239,W,56TH,ST,false,false,,,63,14,,H035,2,08,0822,3,,12,5,11,1155574.693961,1867273.100301,41.791601007,-87.705082213,"(41.79160100678342, -87.70508221263931)",58,61,21867,801,8,14
SR21-02023591,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Mobile Device,11/18/2021 10:32:27 AM,11/18/2021 03:55:16 PM,11/18/2021 03:55:16 PM,6128 S CHAMPLAIN AVE,,,60637,6128,S,CHAMPLAIN,AVE,false,false,,,42,20,,R036,1,03,0313,3,,10,5,11,1181547.828528,1864393.547897,41.783138932,-87.609932977,"(41.78313893197519, -87.6099329771491)",60,9,22260,471,4,20
SR21-02023404,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,11/18/2021 10:15:37 AM,11/18/2021 10:40:36 AM,11/18/2021 10:40:36 AM,10947 S HOMEWOOD AVE,,,60643,10947,S,HOMEWOOD,AVE,false,false,,,75,19,,L048,1,22,2212,48,,10,5,11,1166122.848096,1831866.603758,41.694222372,-87.667408686,"(41.6942223718662, -87.66740868557612)",13,74,22212,380,42,19
SR21-02021187,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,11/17/2021 11:08:20 PM,12/01/2021 01:15:53 PM,12/01/2021 01:15:53 PM,1626 W ROSEHILL DR,,,60660,1626,W,ROSEHILL,DR,false,false,,,77,40,,L008,1,20,2012,22,,23,4,11,1164361.081473,1938534.518633,41.986967233,-87.67084666,"(41.98696723285938, -87.67084665974554)",14,76,4451,538,24,40
SR21-02020943,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Internet,11/17/2021 09:35:57 PM,11/18/2021 09:28:23 AM,11/18/2021 09:28:23 AM,3664 N ELSTON AVE,,,60618,3664,N,ELSTON,AVE,false,false,,,16,35,,H013,3,17,1733,4,,21,4,11,1153547.970821,1924152.85854,41.947725693,-87.711001804,"(41.94772569270588, -87.71100180401758)",39,16,21538,325,12,35
SR21-02019793,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,11/17/2021 04:41:06 PM,12/01/2021 01:16:15 PM,12/01/2021 01:16:15 PM,1340 S MICHIGAN AVE,,,60605,1340,S,MICHIGAN,AVE,true,false,,SR21-02019530,33,3,,Q025,3,01,0131,39,,16,4,11,1177306.554812,1893999.209203,41.864476192,-87.624587348,"(41.864476191807064, -87.6245873484167)",35,34,14913,374,9,8
SR21-02019530,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,11/17/2021 03:58:47 PM,12/01/2021 01:16:14 PM,12/01/2021 01:16:14 PM,1340 S MICHIGAN AVE,,,60605,1340,S,MICHIGAN,AVE,false,false,,,33,3,,Q025,3,01,0131,39,,15,4,11,1177306.554812,1893999.209203,41.864476192,-87.624587348,"(41.864476191807064, -87.6245873484167)",35,34,14913,374,9,8
SR21-02019000,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,11/17/2021 02:51:57 PM,04/19/2023 02:07:58 PM,04/19/2023 02:07:58 PM,1338 S MICHIGAN AVE,,,60605,1338,S,MICHIGAN,AVE,false,false,,,33,3,,Q025,3,01,0131,39,,14,4,11,1177410.117013,1894087.134019,41.864715116,-87.624204511,"(41.86471511629245, -87.62420451136751)",35,34,14913,374,9,8
SR21-02013973,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Mobile Device,11/16/2021 10:22:29 PM,12/01/2021 01:16:30 PM,12/01/2021 01:16:30 PM,7121 S HOMAN AVE,,,60629,7121,S,HOMAN,AVE,false,false,,,66,17,,H039,3,08,0831,1,,22,3,11,1155014.425931,1857079.508399,41.763639465,-87.70740869,"(41.763639465421285, -87.70740868963071)",58,64,21867,349,31,17
SR21-02011787,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,11/16/2021 03:10:09 PM,12/01/2021 01:16:42 PM,12/01/2021 01:16:42 PM,5227 W ADAMS ST,,,60644,5227,W,ADAMS,ST,false,false,,,25,29,,C023,2,15,1522,14,,15,3,11,1141445.29181,1898751.86325,41.878255066,-87.756117218,"(41.878255066419904, -87.7561172178315)",32,26,22216,68,7,29
SR21-02011743,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,11/16/2021 03:05:43 PM,11/17/2021 09:14:57 AM,11/17/2021 09:14:57 AM,5025 S KOSTNER AVE,,,60632,5025,S,KOSTNER,AVE,false,false,,,57,14,,F033,1,08,0815,8,,15,3,11,1147911.415658,1870823.856223,41.80149507,-87.733091441,"(41.80149507018925, -87.73309144075513)",56,54,22248,697,8,14
SR21-02008945,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,11/16/2021 09:58:14 AM,11/17/2021 09:13:06 AM,11/17/2021 09:13:06 AM,820 S DAMEN AVE,,,60612,820,S,DAMEN,AVE,false,false,,,28,27,,K024,2,12,1225,10,,9,3,11,1162809.945172,1895781.557789,41.869683204,-87.67775404,"(41.86968320425178, -87.67775404034776)",28,29,21184,5,46,27
SR21-02006726,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,11/15/2021 08:49:12 PM,12/01/2021 01:16:57 PM,12/01/2021 01:16:57 PM,5035 S KOSTNER AVE,,,60632,5035,S,KOSTNER,AVE,false,false,,,57,14,,F033,1,08,0815,8,,20,2,11,1147959.144113,1870727.038235,41.801228472,-87.73291888,"(41.80122847206271, -87.73291888043941)",56,54,22248,697,8,14
SR21-01999506,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,11/14/2021 07:13:54 PM,02/16/2022 09:07:04 AM,02/16/2022 09:07:04 AM,1416 N LAVERGNE AVE,,,60651,1416,N,LAVERGNE,AVE,false,false,,,25,37,,D019,3,25,2533,31,,19,1,11,1142693.766825,1909043.806875,41.906474248,-87.751276684,"(41.90647424801697, -87.75127668374643)",5,26,4299,600,45,37
SR21-01994513,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,11/13/2021 01:11:50 PM,11/15/2021 12:50:57 PM,11/15/2021 12:50:57 PM,6000 N MILWAUKEE AVE,,,60646,6000,N,MILWAUKEE,AVE,false,false,,,10,39,,A007,1,16,1611,21,,13,7,11,1134086.156248,1939629.814882,41.990561429,-87.782173837,"(41.990561429410086, -87.78217383668864)",18,36,22532,656,38,39
SR21-01989224,Water Quality Concern,WCA,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,11/12/2021 01:39:05 PM,04/27/2023 08:23:56 AM,04/27/2023 08:23:56 AM,1744 N WESTERN AVE,,,60647,1744,N,WESTERN,AVE,false,false,,,24,1,,J018,3,14,1434,27,,13,6,11,1160057.919542,1911689.747181,41.913393877,-87.687417866,"(41.91339387712444, -87.68741786599611)",1,25,22535,287,41,1
SR21-01988233,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,11/12/2021 12:04:08 PM,12/08/2021 01:47:59 PM,12/08/2021 01:47:59 PM,5130 S NORMANDY AVE,,,60638,5130,S,NORMANDY,AVE,false,false,,,56,23,,Z134,1,08,0811,16,,12,6,11,1132512.309392,1869670.950058,41.798612498,-87.789593674,"(41.79861249791148, -87.78959367361476)",7,53,22268,588,6,23
SR21-01988034,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,11/12/2021 11:44:32 AM,12/07/2021 02:52:15 PM,12/07/2021 02:52:15 PM,616 N LONG AVE,,,60644,616,N,LONG,AVE,false,false,,,25,37,,C021,2,15,1524,37,,11,6,11,1140115.714833,1903640.674756,41.891695019,-87.760879451,"(41.89169501861766, -87.76087945120666)",32,26,22216,673,45,37
SR21-01986371,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,11/12/2021 08:45:31 AM,12/01/2021 01:17:18 PM,12/01/2021 01:17:18 PM,7949 S RICHMOND ST,,,60652,7949,S,RICHMOND,ST,false,false,,,70,18,,I041,3,08,0835,22,,8,6,11,1158177.391271,1851547.789626,41.748395825,-87.695965853,"(41.748395824793214, -87.69596585314953)",8,69,4300,243,30,18
SR21-01983216,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,11/11/2021 02:38:41 PM,11/12/2021 09:41:33 AM,11/12/2021 09:41:33 AM,1293 N MILWAUKEE AVE,,,60622,1293,N,MILWAUKEE,AVE,true,false,,SR21-01983072,24,1,,L019,3,14,1433,21,,14,5,11,1165117.639958,1908774.837154,41.905289101,-87.668912505,"(41.90528910106164, -87.66891250461839)",4,25,21560,482,41,1
SR21-01983072,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,11/11/2021 02:16:46 PM,11/12/2021 09:41:33 AM,11/12/2021 09:41:33 AM,1293 N MILWAUKEE AVE,,,60622,1293,N,MILWAUKEE,AVE,false,false,,,24,1,,L019,3,14,1433,21,,14,5,11,1165117.639958,1908774.837154,41.905289101,-87.668912505,"(41.90528910106164, -87.66891250461839)",4,25,21560,482,41,1
SR21-01973508,Water Quality Concern,WCA,,DWM - Department of Water Management,Completed,Mobile Device,11/09/2021 11:09:51 PM,12/07/2021 02:49:55 PM,12/07/2021 02:49:55 PM,160 N LARAMIE AVE,,,60644,160,N,LARAMIE,AVE,false,false,,,25,28,,C022,2,15,1523,14,,23,3,11,1141607.447439,1900904.43642,41.884159004,-87.755468592,"(41.88415900411685, -87.75546859159111)",32,26,22216,674,23,37
SR21-01973084,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,11/09/2021 08:15:10 PM,12/09/2021 02:53:42 PM,12/09/2021 02:53:42 PM,6038 S HONORE ST,,,60636,6038,S,HONORE,ST,false,false,,,67,15,,L036,1,07,0714,2,,20,3,11,1164983.521936,1864467.608416,41.783708524,-87.670660979,"(41.783708523966006, -87.67066097897477)",23,65,22257,275,3,15
SR21-01969307,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,11/09/2021 10:43:27 AM,12/07/2021 02:46:05 PM,12/07/2021 02:46:05 PM,7217 S VINCENNES AVE,,,60621,7217,S,VINCENNES,AVE,false,false,,,69,6,,P039,3,07,0731,47,,10,3,11,1176477.962243,1857037.683235,41.763069175,-87.628741573,"(41.763069174715795, -87.62874157265016)",11,67,21559,494,32,4
SR21-01966982,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Internet,11/08/2021 11:22:02 PM,12/01/2021 01:17:32 PM,12/01/2021 01:17:32 PM,2342 N LEAVITT ST,,,60647,2342,N,LEAVITT,ST,false,false,,,22,32,,K017,3,14,1432,16,,23,2,11,1161220.178452,1915545.929632,41.923951416,-87.683040547,"(41.92395141636654, -87.683040546635)",1,23,22535,324,40,32
SR21-01966963,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,11/08/2021 11:07:22 PM,12/01/2021 01:17:46 PM,12/01/2021 01:17:46 PM,11145 S DR MARTIN LUTHER KING JR DR,,,60628,11145,S,DR MARTIN LUTHER KING JR,DR,false,false,,,49,9,,R049,3,05,0531,43,,23,2,11,1180988.892921,1830969.78851,41.691433107,-87.613007849,"(41.691433106699336, -87.61300784902197)",19,45,21861,253,43,11
SR21-01962788,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Phone Call,11/08/2021 11:35:12 AM,12/01/2021 01:18:06 PM,12/01/2021 01:18:07 PM,1018 N LEAMINGTON AVE,,,60651,1018,N,LEAMINGTON,AVE,false,false,,,25,37,,D020,3,15,1531,15,,11,2,11,1141772.643649,1906391.03684,41.899211843,-87.754726102,"(41.89921184306823, -87.75472610203128)",5,26,4299,585,45,37
SR21-01955839,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,11/06/2021 05:37:20 PM,11/08/2021 11:57:57 AM,11/08/2021 11:57:57 AM,7210 S CONSTANCE AVE,,,60649,7210,S,CONSTANCE,AVE,false,false,,,43,7,,U039,2,03,0324,2,,17,7,11,1189583.075322,1857453.595043,41.763905864,-87.580696257,"(41.763905863770475, -87.5806962565405)",24,39,22538,452,37,5
SR21-01952399,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,11/05/2021 04:55:42 PM,12/01/2021 01:18:13 PM,12/01/2021 01:18:13 PM,1901 S TOM PKWY,,,60616,1901,S,TOM,PKWY,false,false,,,34,25,,P026,1,09,0914,14,,16,6,11,1174728.742426,1890988.921129,41.856273756,-87.634140359,"(41.85627375649727, -87.63414035916801)",40,35,21194,3,26,7
